VSOP87 VERSION D4    EARTH     VARIABLE 3 (LBR)       *T**0    526 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4330  179  0  0  1  0  2 -6  0  0  0  0  0  0  0.00000000123    -0.00000000637     0.00000000649 1.04027912958    6062.66320755260 
 4330  180  2  0 -1  0  0  0  0  0  0  0  0  0  0.00000000617     0.00000000139     0.00000000633 5.70229959167   45892.73043315699 
 4330  181  0  0  1  1  0  0  0  0  0  0  0  0  0.00000000571    -0.00000000157     0.00000000592 6.11836729658    9623.68827669120 
 4330  182  0  0  1  0 -3  3  0  0  0  0  0  0 -0.00000000454     0.00000000260     0.00000000523 3.62840021266    5333.90024102160 
 4330  183  0  0  2  0 -5  2  0  0  0  0  0  0  0.00000000107    -0.00000000594     0.00000000604 5.57734696185   10344.29506538580 
 4330  184  0  0  5-10  0  0  0  0  0  0  0  0 -0.00000000353     0.00000000348     0.00000000496 2.21023499449    1990.74501704100 
 4330  185  0  0  2  0  0  0 -2  0  0  0  0  0 -0.00000000006    -0.00000000691     0.00000000691 1.96071732602   12416.58850284820 
 4330  186  0  0  3  0 -1  0  0  0  0  0  0  0  0.00000000046    -0.00000000638     0.00000000640 1.59074172032   18319.53658487960 
 4330  187  0  0  8-11  0  0  0  0  0  0  0  0 -0.00000000623     0.00000000053     0.00000000625 3.82362791378   13517.87010623340 
 4330  188  0  3 -5  0  2  0  0  0  0  0  0  0 -0.00000000011    -0.00000000663     0.00000000663 5.08444996779     283.85931886520 
 4330  189  0  0  2 -8  3  0  0  0  0  0  0  0  0.00000000351     0.00000000321     0.00000000475 1.17025894287   12569.67481833180 
 4330  190  0 12-12  0  0  0  0  0  0  0  0  0  0.00000000004     0.00000000664     0.00000000664 4.50029469969   47162.51635463520 
 4330  191  0  0  3  0 -5  5  0  0  0  0  0  0  0.00000000106     0.00000000560     0.00000000569 0.16310365162   17267.26820169119 
 4330  192  0  0  1  0 -2  4  0  0  0  0  0  0  0.00000000107     0.00000000558     0.00000000568 3.86100969474    6076.89030155420 
 4330  193  0  0  3  0  0 -2  0  0  0  0  0  0 -0.00000000522     0.00000000134     0.00000000539 4.83282276086   18422.62935909819 
 4330  194  0  0  1  0  2  0  0  0  0  0  0  0  0.00000000378    -0.00000000272     0.00000000466 0.75872342878    7342.45778018060 
 4330  195  0  0  1  0  0  0  0  0 -3  0  0  0  0.00000000528    -0.00000000121     0.00000000541 3.07212190507  226858.23855437008 
 4330  196  0  0  1  0 -4  2  0  0  0  0  0  0  0.00000000340     0.00000000307     0.00000000458 0.26774483096    4590.91018048900 
