 VSOP87 VERSION D4    EARTH     VARIABLE 3 (LBR)       *T**1    292 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4331  180  0  0  9-12  0  0  0  0  0  0  0  0  0.00000000002    -0.00000000074     0.00000000074 1.05466745829   16460.33352952499 
 4331  181  0  0 10-14  0  0  0  0  0  0  0  0 -0.00000000032    -0.00000000042     0.00000000053 2.29084335688   16062.18452611680 
 4331  182  0  0  3 -8  0  0  0  0  0  0  0  0  0.00000000063    -0.00000000011     0.00000000064 2.13513767927    7875.67186362420 
 4331  183  0  7 -9  0  0  0  0  0  0  0  0  0  0.00000000006     0.00000000066     0.00000000067 0.07096807518   14945.31617355440 
 4331  184  0  0 10-21  2  0  0  0  0  0  0  0 -0.00000000034    -0.00000000038     0.00000000051 2.31511194429    6262.72053059260 
 4331  185  0  0  2  0 -3  5  0  0  0  0  0  0  0.00000000017     0.00000000054     0.00000000057 5.77055471237   12043.57428188900 
 4331  186  0  0  1  0 -5  5  0  0  0  0  0  0 -0.00000000054     0.00000000015     0.00000000056 4.41980790431    4701.11650170840 
 4331  187  0  0  5-11  0  0  0  0  0  0  0  0  0.00000000011    -0.00000000058     0.00000000059 5.87963500073    5331.35744374080 
 4331  188  1  0 -4  0  0  0  0  0  0  0  0  0  0.00000000057     0.00000000012     0.00000000058 2.30546168628     955.59974160860 
 4331  189  0  0  1  0 -3  3  0  0  0  0  0  0  0.00000000029     0.00000000039     0.00000000049 1.93839278478    5333.90024102160 
 4331  190  0  0  1  0  0  2  0  0  0  0  0  0  0.00000000034     0.00000000033     0.00000000048 2.69973662261    6709.67404086740 
 4331  191  0  3 -8  4  0  0  0  0  0  0  0  0  0.00000000002    -0.00000000064     0.00000000064 1.64379897981    6262.30045449900 
 4331  192  4  0 -1  0  0  0  0  0  0  0  0  0 -0.00000000029     0.00000000035     0.00000000046 3.98449608961   98068.53671630539 
 4331  193  0  0 11-17  0  0  0  0  0  0  0  0 -0.00000000047    -0.00000000016     0.00000000050 3.68875893005   12323.42309600880 
 4331  194  0  4 -3  0  0  0  0  0  0  0  0  0 -0.00000000038    -0.00000000025     0.00000000045 3.30068569697   22003.91463486980 
 4331  195  0  0  2  0  2 -8  0  0  0  0  0  0  0.00000000019    -0.00000000043     0.00000000047 1.26317154881   11919.14086666800 
 4331  196  0 10 -8  0  0  0  0  0  0  0  0  0 -0.00000000041    -0.00000000019     0.00000000045 0.89150445122   51868.24866217880 
